,state,county,date,retail and recreation,grocery and pharmacy,parks,transit stations,workplaces,residential,country_code,admin_level,admin2,fips,samples,m50,m50_index
13078,North Carolina,Total,2020-05-01,-23.0,0.0,31.0,-39.0,-41.0,15.0,US,1.0,,37.0,313377.0,6.612,67.0
13079,North Carolina,Total,2020-05-02,-27.0,-1.0,57.0,-35.0,-26.0,8.0,US,1.0,,37.0,327070.0,5.081,52.0
13080,North Carolina,Total,2020-05-03,-27.0,-3.0,39.0,-42.0,-30.0,7.0,US,1.0,,37.0,329687.0,3.9189999999999996,40.0
13081,North Carolina,Total,2020-05-04,-20.0,-1.0,44.0,-37.0,-40.0,13.0,US,1.0,,37.0,236280.0,5.151,52.0
13082,North Carolina,Total,2020-05-05,-22.0,1.0,10.0,-37.0,-40.0,15.0,US,1.0,,37.0,239508.0,5.404,55.0
13083,North Carolina,Total,2020-05-06,-24.0,-2.0,11.0,-36.0,-41.0,15.0,US,1.0,,37.0,242071.0,6.461,66.0
13084,North Carolina,Total,2020-05-07,-22.0,2.0,29.0,-37.0,-40.0,15.0,US,1.0,,37.0,238366.0,5.718999999999999,58.0
13085,North Carolina,Total,2020-05-08,-25.0,-1.0,14.0,-38.0,-40.0,15.0,US,1.0,,37.0,244311.0,6.303999999999999,64.0
13086,North Carolina,Total,2020-05-09,-22.0,11.0,40.0,-30.0,-24.0,7.0,US,1.0,,37.0,236023.0,5.57,57.0
13087,North Carolina,Total,2020-05-10,-23.0,5.0,34.0,-37.0,-26.0,5.0,US,1.0,,37.0,240864.0,4.547,46.0
13088,North Carolina,Total,2020-05-11,-21.0,-2.0,39.0,-34.0,-37.0,12.0,US,1.0,,37.0,232352.0,4.985,51.0
13089,North Carolina,Total,2020-05-12,-20.0,1.0,42.0,-31.0,-38.0,14.0,US,1.0,,37.0,245425.0,6.005,61.0
13090,North Carolina,Total,2020-05-13,-22.0,-2.0,25.0,-34.0,-38.0,14.0,US,1.0,,37.0,233817.0,4.84,49.0
13091,North Carolina,Total,2020-05-14,-22.0,0.0,42.0,-34.0,-38.0,14.0,US,1.0,,37.0,245340.0,5.18,53.0
13092,North Carolina,Total,2020-05-15,-22.0,0.0,72.0,-32.0,-38.0,12.0,US,1.0,,37.0,347376.0,6.465,66.0
13093,North Carolina,Total,2020-05-16,-25.0,1.0,90.0,-26.0,-23.0,6.0,US,1.0,,37.0,344540.0,5.6979999999999995,58.0
13094,North Carolina,Total,2020-05-17,-24.0,-2.0,52.0,-34.0,-25.0,6.0,US,1.0,,37.0,343738.0,3.995,40.0
13095,North Carolina,Total,2020-05-18,-21.0,-3.0,17.0,-35.0,-37.0,13.0,US,1.0,,37.0,352456.0,5.315,54.0
13096,North Carolina,Total,2020-05-19,-25.0,-6.0,-19.0,-38.0,-38.0,16.0,US,1.0,,37.0,320462.0,3.88,39.0
13097,North Carolina,Total,2020-05-20,-27.0,-8.0,-25.0,-38.0,-39.0,16.0,US,1.0,,37.0,344813.0,5.115,52.0
13098,North Carolina,Total,2020-05-21,-25.0,-3.0,-16.0,-36.0,-39.0,17.0,US,1.0,,37.0,353830.0,5.812,59.0
13099,North Carolina,Total,2020-05-22,-19.0,2.0,50.0,-28.0,-37.0,13.0,US,1.0,,37.0,378568.0,7.631,78.0
13100,North Carolina,Total,2020-05-23,-19.0,3.0,88.0,-19.0,-18.0,5.0,US,1.0,,37.0,358261.0,5.972,61.0
13101,North Carolina,Total,2020-05-24,-19.0,-1.0,65.0,-32.0,-24.0,5.0,US,1.0,,37.0,353885.0,4.511,46.0
13102,North Carolina,Total,2020-05-25,-19.0,-2.0,92.0,-39.0,-68.0,18.0,US,1.0,,37.0,351826.0,3.97,40.0
13103,North Carolina,Total,2020-05-26,-13.0,1.0,50.0,-24.0,-34.0,11.0,US,1.0,,37.0,357238.0,6.934,71.0
13104,North Carolina,Total,2020-05-27,-20.0,-6.0,-2.0,-32.0,-35.0,14.0,US,1.0,,37.0,348881.0,6.546,67.0
13105,North Carolina,Total,2020-05-28,-15.0,0.0,21.0,-30.0,-34.0,13.0,US,1.0,,37.0,347446.0,6.446000000000001,66.0
13106,North Carolina,Total,2020-05-29,-18.0,-3.0,26.0,-30.0,-33.0,13.0,,,,,,,
13107,North Carolina,Total,2020-05-30,-16.0,2.0,72.0,-18.0,-10.0,5.0,US,1.0,,37.0,313598.0,5.071000000000001,52.0
13108,North Carolina,Total,2020-05-31,-15.0,1.0,75.0,-25.0,-15.0,4.0,US,1.0,,37.0,218705.0,3.315,34.0
13109,North Carolina,Total,2020-06-01,-8.0,5.0,79.0,-24.0,-31.0,9.0,US,1.0,,37.0,384186.0,7.347,75.0
13110,North Carolina,Total,2020-06-02,-9.0,5.0,79.0,-22.0,-32.0,10.0,US,1.0,,37.0,266485.0,6.371,65.0
13111,North Carolina,Total,2020-06-03,-8.0,6.0,57.0,-23.0,-33.0,10.0,US,1.0,,37.0,415034.0,8.104,83.0
13112,North Carolina,Total,2020-06-04,-10.0,5.0,52.0,-24.0,-33.0,11.0,US,1.0,,37.0,358218.0,7.664,78.0
13113,North Carolina,Total,2020-06-05,-12.0,3.0,65.0,-25.0,-32.0,10.0,US,1.0,,37.0,331366.0,8.082,82.0
13114,North Carolina,Total,2020-06-06,-15.0,4.0,95.0,-19.0,-12.0,3.0,US,1.0,,37.0,340084.0,7.053,72.0
13115,North Carolina,Total,2020-06-07,-13.0,2.0,70.0,-24.0,-17.0,3.0,US,1.0,,37.0,338902.0,4.907,50.0
13116,North Carolina,Total,2020-06-08,-9.0,3.0,71.0,-25.0,-32.0,9.0,US,1.0,,37.0,365331.0,7.452000000000001,76.0
13117,North Carolina,Total,2020-06-09,-9.0,4.0,69.0,-24.0,-32.0,10.0,US,1.0,,37.0,335388.0,7.829,80.0
13118,North Carolina,Total,2020-06-10,-10.0,2.0,43.0,-25.0,-33.0,10.0,US,1.0,,37.0,323393.0,7.18,73.0
13119,North Carolina,Total,2020-06-11,-11.0,2.0,46.0,-27.0,-33.0,11.0,US,1.0,,37.0,383709.0,7.642,78.0
13120,North Carolina,Total,2020-06-12,-11.0,3.0,84.0,-23.0,-32.0,9.0,US,1.0,,37.0,328861.0,7.409,75.0
13121,North Carolina,Total,2020-06-13,-13.0,4.0,112.0,-13.0,-9.0,2.0,US,1.0,,37.0,340471.0,7.107,72.0
13122,North Carolina,Total,2020-06-14,-12.0,1.0,62.0,-23.0,-15.0,3.0,US,1.0,,37.0,328193.0,4.047,41.0
13123,North Carolina,Total,2020-06-15,-13.0,-1.0,24.0,-29.0,-34.0,11.0,US,1.0,,37.0,345260.0,5.28,54.0
13124,North Carolina,Total,2020-06-16,-16.0,-3.0,5.0,-31.0,-34.0,13.0,US,1.0,,37.0,291273.0,5.468999999999999,56.0
13125,North Carolina,Total,2020-06-17,-11.0,2.0,40.0,-26.0,-34.0,11.0,US,1.0,,37.0,347547.0,7.202999999999999,73.0
13126,North Carolina,Total,2020-06-18,-11.0,3.0,55.0,-25.0,-33.0,10.0,US,1.0,,37.0,323864.0,7.669,78.0
13127,North Carolina,Total,2020-06-19,-12.0,3.0,75.0,-23.0,-33.0,8.0,US,1.0,,37.0,437429.0,7.893,80.0
13128,North Carolina,Total,2020-06-20,-13.0,8.0,95.0,-16.0,-10.0,2.0,US,1.0,,37.0,340126.0,6.664,68.0
13129,North Carolina,Total,2020-06-21,-12.0,6.0,74.0,-22.0,-14.0,1.0,US,1.0,,37.0,309351.0,5.481,56.0
13130,North Carolina,Total,2020-06-22,-10.0,1.0,79.0,-23.0,-35.0,9.0,US,1.0,,37.0,326176.0,6.292000000000001,64.0
13131,North Carolina,Total,2020-06-23,-9.0,3.0,77.0,-21.0,-34.0,10.0,US,1.0,,37.0,340318.0,7.49,76.0
13132,North Carolina,Total,2020-06-24,-9.0,2.0,70.0,-22.0,-33.0,9.0,US,1.0,,37.0,329781.0,7.17,73.0
13133,North Carolina,Total,2020-06-25,-10.0,3.0,60.0,-24.0,-33.0,10.0,US,1.0,,37.0,310991.0,8.008,82.0
13134,North Carolina,Total,2020-06-26,-12.0,3.0,98.0,-21.0,-33.0,8.0,US,1.0,,37.0,326070.0,8.386000000000001,86.0
13135,North Carolina,Total,2020-06-27,-16.0,2.0,110.0,-13.0,-11.0,2.0,US,1.0,,37.0,297587.0,7.446000000000001,76.0
13136,North Carolina,Total,2020-06-28,-15.0,-2.0,56.0,-23.0,-14.0,3.0,US,1.0,,37.0,303893.0,4.825,49.0
13137,North Carolina,Total,2020-06-29,-8.0,3.0,80.0,-23.0,-34.0,9.0,US,1.0,,37.0,218394.0,6.278,64.0
13138,North Carolina,Total,2020-06-30,-7.0,3.0,68.0,-21.0,-34.0,10.0,US,1.0,,37.0,315289.0,7.601,77.0
13139,North Carolina,Total,2020-07-01,-5.0,5.0,63.0,-19.0,-36.0,9.0,US,1.0,,37.0,304547.0,7.78,79.0
13140,North Carolina,Total,2020-07-02,0.0,13.0,85.0,-16.0,-38.0,9.0,US,1.0,,37.0,304350.0,8.302,85.0
13141,North Carolina,Total,2020-07-03,-6.0,14.0,138.0,-22.0,-56.0,12.0,US,1.0,,37.0,317947.0,8.064,82.0
13142,North Carolina,Total,2020-07-04,-31.0,0.0,113.0,-25.0,-27.0,4.0,US,1.0,,37.0,321121.0,5.971,61.0
13143,North Carolina,Total,2020-07-05,-19.0,-7.0,55.0,-21.0,-21.0,3.0,US,1.0,,37.0,306628.0,4.8660000000000005,49.0
13144,North Carolina,Total,2020-07-06,-6.0,4.0,88.0,-20.0,-38.0,9.0,US,1.0,,37.0,303171.0,7.317,75.0
13145,North Carolina,Total,2020-07-07,-10.0,1.0,64.0,-21.0,-36.0,11.0,US,1.0,,37.0,299479.0,7.477,76.0
13146,North Carolina,Total,2020-07-08,-10.0,0.0,54.0,-23.0,-36.0,10.0,US,1.0,,37.0,327239.0,8.097000000000001,83.0
13147,North Carolina,Total,2020-07-09,-10.0,2.0,58.0,-23.0,-35.0,10.0,US,1.0,,37.0,310442.0,8.094,83.0
13148,North Carolina,Total,2020-07-10,-12.0,0.0,85.0,-21.0,-34.0,9.0,US,1.0,,37.0,308753.0,8.902000000000001,91.0
13149,North Carolina,Total,2020-07-11,-14.0,2.0,100.0,-12.0,-11.0,3.0,US,1.0,,37.0,316967.0,7.989,81.0
13150,North Carolina,Total,2020-07-12,-13.0,-1.0,67.0,-19.0,-16.0,3.0,US,1.0,,37.0,317299.0,6.864,70.0
13151,North Carolina,Total,2020-07-13,-9.0,2.0,77.0,-23.0,-35.0,9.0,US,1.0,,37.0,363780.0,7.872000000000001,80.0
13152,North Carolina,Total,2020-07-14,-8.0,3.0,86.0,-23.0,-35.0,9.0,US,1.0,,37.0,345265.0,9.259,94.0
13153,North Carolina,Total,2020-07-15,-9.0,1.0,64.0,-25.0,-35.0,9.0,US,1.0,,37.0,358109.0,8.249,84.0
13154,North Carolina,Total,2020-07-16,-10.0,2.0,64.0,-23.0,-35.0,10.0,US,1.0,,37.0,351464.0,7.925,81.0
13155,North Carolina,Total,2020-07-17,-12.0,0.0,79.0,-22.0,-34.0,9.0,US,1.0,,37.0,447458.0,10.017000000000001,102.0
13156,North Carolina,Total,2020-07-18,-16.0,0.0,91.0,-13.0,-13.0,3.0,US,1.0,,37.0,367701.0,7.146,73.0
13157,North Carolina,Total,2020-07-19,-13.0,0.0,58.0,-20.0,-17.0,3.0,US,1.0,,37.0,384086.0,4.859,49.0
13158,North Carolina,Total,2020-07-20,-11.0,1.0,65.0,-23.0,-35.0,9.0,US,1.0,,37.0,329219.0,6.678999999999999,68.0
13159,North Carolina,Total,2020-07-21,-10.0,2.0,68.0,-24.0,-35.0,10.0,US,1.0,,37.0,321528.0,6.9110000000000005,70.0
13160,North Carolina,Total,2020-07-22,-10.0,1.0,61.0,-24.0,-35.0,9.0,US,1.0,,37.0,338364.0,7.11,72.0
13161,North Carolina,Total,2020-07-23,-13.0,-2.0,44.0,-25.0,-35.0,11.0,US,1.0,,37.0,343362.0,6.754,69.0
13162,North Carolina,Total,2020-07-24,-12.0,-1.0,69.0,-23.0,-34.0,9.0,US,1.0,,37.0,331016.0,7.971,81.0
13163,North Carolina,Total,2020-07-25,-14.0,1.0,98.0,-14.0,-12.0,3.0,US,1.0,,37.0,332445.0,6.269,64.0
13164,North Carolina,Total,2020-07-26,-13.0,-1.0,70.0,-20.0,-16.0,3.0,US,1.0,,37.0,309209.0,4.605,47.0
13165,North Carolina,Total,2020-07-27,-9.0,2.0,76.0,-22.0,-35.0,8.0,US,1.0,,37.0,333692.0,6.632999999999999,68.0
13166,North Carolina,Total,2020-07-28,-10.0,0.0,69.0,-25.0,-35.0,10.0,US,1.0,,37.0,337999.0,6.935,71.0
13167,North Carolina,Total,2020-07-29,-11.0,-2.0,49.0,-27.0,-36.0,10.0,US,1.0,,37.0,374566.0,6.763999999999999,69.0
13168,North Carolina,Total,2020-07-30,-10.0,1.0,55.0,-25.0,-35.0,10.0,US,1.0,,37.0,366131.0,7.019,71.0
13169,North Carolina,Total,2020-07-31,-9.0,3.0,83.0,-21.0,-35.0,8.0,US,1.0,,37.0,345956.0,7.371,75.0
13170,North Carolina,Total,2020-08-01,-13.0,3.0,87.0,-14.0,-13.0,2.0,US,1.0,,37.0,339373.0,6.376,65.0
13171,North Carolina,Total,2020-08-02,-11.0,2.0,53.0,-20.0,-17.0,3.0,US,1.0,,37.0,366236.0,3.386,34.0
13172,North Carolina,Total,2020-08-03,-10.0,6.0,22.0,-27.0,-36.0,10.0,US,1.0,,37.0,400489.0,4.637,47.0
13173,North Carolina,Total,2020-08-04,-10.0,-3.0,66.0,-27.0,-39.0,11.0,US,1.0,,37.0,363866.0,6.183,63.0
13174,North Carolina,Total,2020-08-05,-10.0,-2.0,51.0,-24.0,-35.0,9.0,US,1.0,,37.0,344027.0,7.244,74.0
13175,North Carolina,Total,2020-08-06,-12.0,-3.0,46.0,-24.0,-35.0,10.0,US,1.0,,37.0,379439.0,6.612,67.0
13176,North Carolina,Total,2020-08-07,-12.0,-2.0,70.0,-23.0,-34.0,8.0,US,1.0,,37.0,353769.0,7.54,77.0
13177,North Carolina,Total,2020-08-08,-14.0,0.0,98.0,-13.0,-12.0,2.0,US,1.0,,37.0,318597.0,6.766,69.0
13178,North Carolina,Total,2020-08-09,-13.0,-2.0,57.0,-19.0,-17.0,2.0,US,1.0,,37.0,332513.0,4.539,46.0
13179,North Carolina,Total,2020-08-10,-10.0,-1.0,66.0,-23.0,-35.0,8.0,US,1.0,,37.0,355882.0,6.851,70.0
13180,North Carolina,Total,2020-08-11,-10.0,0.0,74.0,-24.0,-35.0,8.0,US,1.0,,37.0,355415.0,7.257000000000001,74.0
13181,North Carolina,Total,2020-08-12,-11.0,-2.0,53.0,-25.0,-35.0,9.0,US,1.0,,37.0,339919.0,7.142,73.0
13182,North Carolina,Total,2020-08-13,-12.0,-2.0,41.0,-24.0,-35.0,9.0,US,1.0,,37.0,341949.0,7.2860000000000005,74.0
13183,North Carolina,Total,2020-08-14,-12.0,-2.0,65.0,-24.0,-34.0,8.0,US,1.0,,37.0,363810.0,8.099,83.0
13184,North Carolina,Total,2020-08-15,-16.0,-3.0,41.0,-20.0,-15.0,4.0,US,1.0,,37.0,337906.0,6.792000000000001,69.0
13185,North Carolina,Total,2020-08-16,-12.0,-1.0,49.0,-19.0,-17.0,3.0,US,1.0,,37.0,342964.0,4.236000000000001,43.0
13186,North Carolina,Total,2020-08-17,-12.0,-2.0,57.0,-24.0,-35.0,8.0,US,1.0,,37.0,348826.0,6.343999999999999,65.0
13187,North Carolina,Total,2020-08-18,-12.0,-1.0,70.0,-26.0,-33.0,8.0,US,1.0,,37.0,343762.0,6.892,70.0
13188,North Carolina,Total,2020-08-19,-14.0,-5.0,35.0,-28.0,-34.0,9.0,US,1.0,,37.0,359836.0,6.7860000000000005,69.0
13189,North Carolina,Total,2020-08-20,-14.0,-3.0,43.0,-26.0,-33.0,9.0,US,1.0,,37.0,328151.0,7.3260000000000005,75.0
13190,North Carolina,Total,2020-08-21,-15.0,-4.0,46.0,-26.0,-33.0,9.0,US,1.0,,37.0,337543.0,8.472000000000001,86.0
13191,North Carolina,Total,2020-08-22,-15.0,-1.0,87.0,-18.0,-12.0,2.0,US,1.0,,37.0,323478.0,7.212999999999999,73.0
13192,North Carolina,Total,2020-08-23,-14.0,-3.0,50.0,-22.0,-16.0,3.0,US,1.0,,37.0,298039.0,5.122000000000001,52.0
13193,North Carolina,Total,2020-08-24,-15.0,-3.0,48.0,-26.0,-33.0,8.0,US,1.0,,37.0,312923.0,6.956,71.0
13194,North Carolina,Total,2020-08-25,-13.0,-2.0,58.0,-27.0,-33.0,9.0,US,1.0,,37.0,341458.0,7.612,78.0
13195,North Carolina,Total,2020-08-26,-13.0,-3.0,50.0,-27.0,-32.0,8.0,US,1.0,,37.0,329998.0,7.6770000000000005,78.0
13196,North Carolina,Total,2020-08-27,-14.0,-3.0,47.0,-26.0,-32.0,9.0,US,1.0,,37.0,335967.0,7.403,75.0
13197,North Carolina,Total,2020-08-28,-14.0,-3.0,66.0,-24.0,-31.0,7.0,US,1.0,,37.0,337366.0,8.439,86.0
13198,North Carolina,Total,2020-08-29,-16.0,-2.0,57.0,-23.0,-13.0,3.0,US,1.0,,37.0,330647.0,6.56,67.0
13199,North Carolina,Total,2020-08-30,-13.0,-3.0,61.0,-21.0,-15.0,2.0,US,1.0,,37.0,255557.0,4.6930000000000005,48.0
13200,North Carolina,Total,2020-08-31,-15.0,-4.0,33.0,-28.0,-33.0,8.0,US,1.0,,37.0,332852.0,5.678999999999999,58.0
13201,North Carolina,Total,2020-09-01,-10.0,1.0,56.0,-26.0,-32.0,8.0,US,1.0,,37.0,302301.0,6.9510000000000005,71.0
13202,North Carolina,Total,2020-09-02,-12.0,-4.0,45.0,-25.0,-33.0,8.0,US,1.0,,37.0,358767.0,7.625,78.0
13203,North Carolina,Total,2020-09-03,-9.0,2.0,45.0,-20.0,-33.0,8.0,US,1.0,,37.0,347900.0,7.757000000000001,79.0
13204,North Carolina,Total,2020-09-04,-9.0,2.0,77.0,-16.0,-33.0,6.0,US,1.0,,37.0,349378.0,8.468,86.0
13205,North Carolina,Total,2020-09-05,-12.0,2.0,121.0,-14.0,-16.0,1.0,US,1.0,,37.0,326568.0,6.587000000000001,67.0
13206,North Carolina,Total,2020-09-06,-9.0,1.0,105.0,-23.0,-19.0,1.0,US,1.0,,37.0,339929.0,5.202999999999999,53.0
13207,North Carolina,Total,2020-09-07,-12.0,-1.0,134.0,-31.0,-69.0,14.0,US,1.0,,37.0,317395.0,5.367999999999999,55.0
13208,North Carolina,Total,2020-09-08,-12.0,0.0,59.0,-19.0,-34.0,7.0,US,1.0,,37.0,340273.0,6.853,70.0
13209,North Carolina,Total,2020-09-09,-14.0,-5.0,30.0,-25.0,-33.0,8.0,US,1.0,,37.0,324547.0,6.919,70.0
13210,North Carolina,Total,2020-09-10,-14.0,-3.0,49.0,-25.0,-33.0,7.0,US,1.0,,37.0,349084.0,6.992999999999999,71.0
13211,North Carolina,Total,2020-09-11,-15.0,-5.0,68.0,-25.0,-31.0,6.0,US,1.0,,37.0,321803.0,7.987,81.0
13212,North Carolina,Total,2020-09-12,-15.0,-3.0,70.0,-20.0,-13.0,1.0,US,1.0,,37.0,316299.0,6.26,64.0
13213,North Carolina,Total,2020-09-13,-13.0,-2.0,62.0,-21.0,-15.0,1.0,US,1.0,,37.0,292614.0,5.001,51.0
13214,North Carolina,Total,2020-09-14,-13.0,-2.0,65.0,-25.0,-30.0,6.0,US,1.0,,37.0,319519.0,6.848,70.0
13215,North Carolina,Total,2020-09-15,-10.0,0.0,79.0,-24.0,-30.0,7.0,US,1.0,,37.0,289596.0,6.608,67.0
13216,North Carolina,Total,2020-09-16,-12.0,-4.0,59.0,-24.0,-31.0,7.0,US,1.0,,37.0,332884.0,7.712000000000001,79.0
13217,North Carolina,Total,2020-09-17,-21.0,-12.0,-12.0,-32.0,-33.0,11.0,US,1.0,,37.0,335234.0,6.3,64.0
13218,North Carolina,Total,2020-09-18,-12.0,-3.0,54.0,-24.0,-30.0,7.0,US,1.0,,37.0,302773.0,8.381,85.0
13219,North Carolina,Total,2020-09-19,-11.0,-1.0,90.0,-16.0,-12.0,1.0,US,1.0,,37.0,315533.0,7.084,72.0
13220,North Carolina,Total,2020-09-20,-10.0,-2.0,65.0,-20.0,-15.0,1.0,US,1.0,,37.0,307980.0,5.28,54.0
13221,North Carolina,Total,2020-09-21,-11.0,-1.0,61.0,-24.0,-31.0,7.0,US,1.0,,37.0,289462.0,6.506,66.0
13222,North Carolina,Total,2020-09-22,-11.0,-2.0,60.0,-25.0,-30.0,7.0,US,1.0,,37.0,284388.0,6.501,66.0
13223,North Carolina,Total,2020-09-23,-13.0,-5.0,44.0,-26.0,-30.0,8.0,US,1.0,,37.0,325680.0,7.374,75.0
13224,North Carolina,Total,2020-09-24,-15.0,-4.0,20.0,-27.0,-30.0,9.0,US,1.0,,37.0,342495.0,7.428999999999999,76.0
13225,North Carolina,Total,2020-09-25,-17.0,-7.0,11.0,-30.0,-31.0,9.0,US,1.0,,37.0,352259.0,7.433,76.0
13226,North Carolina,Total,2020-09-26,-13.0,-1.0,73.0,-20.0,-10.0,2.0,US,1.0,,37.0,326489.0,7.266,74.0
13227,North Carolina,Total,2020-09-27,-13.0,-4.0,51.0,-21.0,-14.0,2.0,US,1.0,,37.0,341340.0,5.354,54.0
13228,North Carolina,Total,2020-09-28,-12.0,-2.0,52.0,-25.0,-29.0,7.0,US,1.0,,37.0,350212.0,7.245,74.0
13229,North Carolina,Total,2020-09-29,-16.0,-5.0,9.0,-30.0,-30.0,9.0,US,1.0,,37.0,353304.0,7.307,74.0
13230,North Carolina,Total,2020-09-30,-10.0,-2.0,40.0,-24.0,-31.0,7.0,US,1.0,,37.0,311927.0,8.644,88.0
13231,North Carolina,Total,2020-10-01,-10.0,0.0,44.0,-23.0,-29.0,7.0,US,1.0,,37.0,290812.0,9.272,95.0
13232,North Carolina,Total,2020-10-02,-9.0,0.0,61.0,-22.0,-28.0,5.0,US,1.0,,37.0,292326.0,9.514,97.0
13233,North Carolina,Total,2020-10-03,-10.0,1.0,87.0,-17.0,-11.0,0.0,US,1.0,,37.0,322879.0,7.53,77.0
13234,North Carolina,Total,2020-10-04,-11.0,-2.0,35.0,-21.0,-15.0,1.0,US,1.0,,37.0,314543.0,5.088,52.0
